#SampleID	SOURCE_ENV	Env	SourceSink	TITLE	METAPHLAN_BARCODE	RUN_DATE	STUDY_CENTER	PRINCIPAL_INVESTIGATOR	PRINCIPAL_INVESTIGATOR_CONTACT	SEQUENCING_METH
SRS075353	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075355	L_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS075356	R_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS075359	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS075398	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS075399	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS075404	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075406	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075410	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075419	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS075433	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075437	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075445	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075463	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS075716	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS075765	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075767	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075771	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075773	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS075778	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS075813	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075815	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075819	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075821	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS075826	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS075829	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS075870	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075872	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075876	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075878	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS075883	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS075886	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS075927	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075947	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075950	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075953	Keratinized_gingiva	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075957	Throat	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075959	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075961	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075963	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS075975	Vaginal_introitus	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS075977	Mid_vagina	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS075979	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS075980	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS075983	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS075984	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS075987	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075989	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075993	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS076756	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS076761	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS076764	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS076766	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS076770	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS076804	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS076809	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS076812	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS076815	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS076817	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS076821	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS076865	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS076868	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS076870	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS076874	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS076876	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS076926	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS076929	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS076945	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS076951	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS076976	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS076981	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS077016	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077018	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077022	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077024	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077032	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS077075	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077085	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS077086	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077092	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077095	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077104	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077115	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS077117	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077127	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077187	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077194	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077206	Vaginal_introitus	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS077210	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS077216	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077231	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077239	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077241	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077245	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077283	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077294	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077300	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077303	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077308	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077312	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077323	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077327	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077329	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077335	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077343	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS077364	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077384	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077386	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077390	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077392	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077397	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS077400	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS077441	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077443	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077447	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077453	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS077454	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077491	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077501	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS077502	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077508	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077520	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077533	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077540	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS077545	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077549	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077552	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077561	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS077568	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077571	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077589	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077633	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077635	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077639	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077641	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077646	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS077649	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS077730	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077731	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077736	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077738	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077744	L_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS077745	R_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS077751	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS077753	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077763	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077767	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077793	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS077849	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077855	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077857	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077861	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077863	L_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS077864	R_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS077916	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077918	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077922	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077991	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS077997	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS077999	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS078003	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS078176	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS078177	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS078182	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS078197	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS078211	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS078215	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS078223	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS078235	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS078241	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS078242	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS078248	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS078250	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS078257	R_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS078260	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS078263	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS078419	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS078425	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS078427	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS078431	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS078433	L_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS078434	R_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS078665	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS078671	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS078673	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS078677	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS078679	L_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS078683	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS078686	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS078733	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS078738	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS078741	R_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS078744	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS078775	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS079308	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS097866	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS097867	Keratinized_gingiva	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS097871	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS097885	Mid_vagina	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS097887	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS097889	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS097895	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS097898	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS097905	Throat	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS097907	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS097912	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS097914	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS097918	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS097920	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS097925	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS097958	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS097966	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS097968	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS097972	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098033	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS098039	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS098045	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098049	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098057	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098061	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS098065	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098067	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098071	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098073	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS098078	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS098081	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS098482	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098498	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098502	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098514	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS098530	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS098535	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098567	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098571	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS098585	Mid_vagina	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS098587	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS098602	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS098612	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098616	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098618	Keratinized_gingiva	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098620	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098624	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098626	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098640	Mid_vagina	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS098642	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS098644	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS098655	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS098704	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098706	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098717	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS098735	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098748	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS098815	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS098818	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098820	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098824	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098827	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS098842	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS098848	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098860	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098867	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098869	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS098881	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS098886	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS099357	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS100021	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS100027	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS100029	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS100033	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS100036	R_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS100039	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS100907	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS101268	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS101280	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS101376	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS101382	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS101384	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS101388	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS101433	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS101439	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS101441	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS101445	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS101448	R_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS101451	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS101454	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS102808	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS102810	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS102814	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS102816	L_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS102817	R_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS102820	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS102823	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS103938	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS103943	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS103959	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS103964	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS103971	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS103974	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS103983	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS103987	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS104036	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS104039	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104041	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104045	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104084	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS104087	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104089	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104093	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104102	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041031	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041032	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041033	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041036	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041037	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041038	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041039	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041090	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041091	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041092	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041093	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041094	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041095	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041112	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041113	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041114	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
